,ts,side,price,quantity
3070,1619199606084763,buy,1654.014193548387,0.01188
3071,1619199606084776,buy,1654.014193548387,0.3418199999999999
3072,1619199606134929,buy,1653.9454838709676,0.01566
3073,1619199606194245,sell,1653.9451612903226,0.09342
3074,1619199606292131,sell,1653.9451612903226,0.09342
3075,1619199606296925,sell,1653.9451612903226,0.35316
3076,1619199606296944,sell,1653.8625806451612,0.324
3077,1619199606296946,sell,1653.8067741935486,0.34128
3078,1619199606350574,buy,1653.9451612903226,0.7020000000000001
3079,1619199606354964,buy,1653.9451612903226,0.4887
3080,1619199606422409,buy,1653.9448387096777,1.6399799999999998
3081,1619199606423718,buy,1653.9448387096777,1.0449
3082,1619199606423720,buy,1653.9454838709676,0.06264
3083,1619199606443492,buy,1653.9445161290323,0.8801999999999999
3084,1619199606478814,buy,1653.944193548387,0.33588
3085,1619199606478815,buy,1653.944193548387,0.12582
3086,1619199606525937,buy,1653.9390322580646,1.14048
3087,1619199606556383,buy,1653.9390322580646,10.82052
3088,1619199606582473,buy,1653.9390322580646,0.25866
3089,1619199606750432,buy,1653.9390322580646,0.22518
3090,1619199606820964,buy,1653.9390322580646,0.04536
3091,1619199606869956,buy,1653.9390322580646,0.04536
3092,1619199606870674,buy,1653.9390322580646,1.36458
3093,1619199607116078,buy,1653.9390322580646,4.80708
3094,1619199607128004,buy,1653.9390322580646,1.0287
3095,1619199607155230,buy,1653.9390322580646,0.10098
3096,1619199607184863,sell,1653.9387096774194,0.108
3097,1619199607258865,sell,1653.9387096774194,0.97956
3098,1619199607321072,buy,1653.9390322580646,3.402
3099,1619199607323961,sell,1653.9387096774194,0.02808
3100,1619199607323968,buy,1653.9390322580646,5.486940000000001
3101,1619199607340484,buy,1653.9435483870968,9.77454
3102,1619199607344598,buy,1653.9435483870968,1.55034
3103,1619199607345767,buy,1653.9435483870968,0.7047
3104,1619199607350554,buy,1653.9454838709676,0.0378
3105,1619199607357991,buy,1653.9454838709676,0.54
3106,1619199607390405,buy,1654.0822580645165,0.58806
3107,1619199607393058,buy,1654.0822580645165,1.4180400000000002
3108,1619199607393059,buy,1654.0822580645165,1.07676
3109,1619199607393083,buy,1654.09,16.85772
3110,1619199607395628,buy,1654.09,7.0605
3111,1619199607402658,buy,1654.09,11.9016
3112,1619199607443188,buy,1654.09,0.04806
3113,1619199607443188,buy,1654.09,0.2446199999999999
3114,1619199607443228,buy,1654.09,0.14742
3115,1619199607445358,buy,1654.09,0.0739799999999999
3116,1619199607445359,buy,1654.09,0.0739799999999999
3117,1619199607445386,buy,1654.0967741935483,0.54
3118,1619199607445390,buy,1654.1387096774197,0.20898
3119,1619199607445394,buy,1654.1735483870966,1.28466
3120,1619199607471321,buy,1654.1767741935485,1.38078
3121,1619199607494600,sell,1654.1764516129033,0.1290599999999999
3122,1619199607514224,sell,1654.1764516129033,0.2105999999999999
3123,1619199607537097,sell,1654.1764516129033,0.81864
3124,1619199607575717,sell,1654.1764516129033,0.05886
3125,1619199607622453,sell,1654.1764516129033,11.822220000000002
3126,1619199607675955,sell,1654.1764516129033,0.40176
3127,1619199607731486,sell,1654.1764516129033,0.13824
3128,1619199607732253,sell,1654.1764516129033,11.23146
3129,1619199607768341,sell,1654.1764516129033,11.1699
3130,1619199607815782,sell,1654.1764516129033,7.7301
3131,1619199607858357,sell,1654.0967741935483,0.0135
3132,1619199607858361,sell,1654.0967741935483,1.63134
3133,1619199607858365,sell,1654.0896774193548,0.90396
3134,1619199607858381,sell,1653.8877419354835,6.69924
3135,1619199607925580,sell,1654.026129032258,1.30032
3136,1619199607947197,buy,1654.0264516129032,0.4562999999999999
3137,1619199607977033,sell,1654.026129032258,0.22788
3138,1619199608024515,sell,1654.026129032258,0.22788
3139,1619199608162738,sell,1654.026129032258,0.08424
3140,1619199608162740,sell,1653.8890322580644,0.0351
3141,1619199608239660,buy,1654.0264516129032,0.1377
3142,1619199608250401,buy,1654.0264516129032,0.1377
3143,1619199608271689,buy,1654.0264516129032,12.7683
3144,1619199608272482,buy,1654.0264516129032,64.8
3145,1619199608272491,buy,1654.034193548387,1.14804
3146,1619199608272492,buy,1654.095806451613,10.33452
3147,1619199608272492,buy,1654.0961290322582,29.392740000000003
3148,1619199608272493,buy,1654.0970967741937,5.88708
3149,1619199608282683,buy,1654.0706451612905,0.19656
3150,1619199608326214,buy,1654.0706451612905,0.1468799999999999
3151,1619199608377640,buy,1654.0264516129032,0.01944
3152,1619199608506683,buy,1653.8893548387098,0.98172
3153,1619199608515617,sell,1653.8890322580644,2.39112
3154,1619199608692712,buy,1653.8893548387098,0.05022
3155,1619199608784608,buy,1653.8893548387098,10.8324
3156,1619199609040621,sell,1653.8890322580644,11.98422
3157,1619199609042238,sell,1653.8890322580644,0.49626
3158,1619199609042239,sell,1653.8890322580644,0.90396
3159,1619199609049780,sell,1653.8890322580644,0.54
3160,1619199609073894,sell,1653.8877419354835,0.0566999999999999
3161,1619199609073897,sell,1653.8877419354835,0.00054
3162,1619199609074627,sell,1653.8070967741935,0.58806
3163,1619199609074813,sell,1653.8064516129032,0.14094
3164,1619199609117564,sell,1653.7890322580645,0.5902200000000001
3165,1619199609130228,sell,1653.7890322580645,0.5902200000000001
3166,1619199609133642,sell,1653.7890322580645,0.0999
3167,1619199609146630,sell,1653.788709677419,0.4428
3168,1619199609146630,sell,1653.7870967741935,0.0324
3169,1619199609147038,sell,1653.7867741935484,0.01458
3170,1619199609195004,sell,1653.774193548387,0.0793799999999999
3171,1619199609197164,sell,1653.774193548387,0.15822
3172,1619199609197202,sell,1653.751935483871,0.02538
3173,1619199609197466,sell,1653.7329032258065,0.02268
3174,1619199609197478,sell,1653.6954838709676,0.25218
3175,1619199609201037,sell,1653.6954838709676,0.0102599999999999
3176,1619199609202136,sell,1653.691612903226,0.40284
3177,1619199609202294,sell,1653.6912903225807,0.02916
3178,1619199609223152,buy,1653.691612903226,34.43256
3179,1619199609326249,sell,1653.6912903225807,1.11888
3180,1619199609327969,sell,1653.6912903225807,0.54
3181,1619199609328145,sell,1653.6912903225807,0.65394
3182,1619199609355826,sell,1653.6912903225807,0.16848
3183,1619199609355827,sell,1653.6229032258063,0.0243
3184,1619199609374689,buy,1653.6232258064515,2.74806
3185,1619199609383639,sell,1653.6229032258063,0.10854
3186,1619199609436365,sell,1653.6229032258063,0.0594
3187,1619199609604591,buy,1653.6232258064515,0.39852
3188,1619199609609497,buy,1653.6232258064515,0.1431
3189,1619199609621446,buy,1653.6232258064515,0.02268
3190,1619199609713454,sell,1653.6229032258063,0.00054
3191,1619199609713655,sell,1653.6229032258063,0.72954
3192,1619199609741059,buy,1653.6232258064515,0.24246
3193,1619199609766657,buy,1653.6232258064515,0.01674
3194,1619199609774752,sell,1653.6229032258063,0.24948
3195,1619199609790605,sell,1653.6229032258063,1.3986
3196,1619199609851192,buy,1653.6232258064515,0.0917999999999999
3197,1619199609877879,buy,1653.6232258064515,0.02538
3198,1619199609937839,sell,1653.6229032258063,0.0297
3199,1619199609975782,sell,1653.6229032258063,0.27918
3200,1619199610017257,sell,1653.6229032258063,1.24578
3201,1619199610066456,sell,1653.6229032258063,0.108
3202,1619199610100705,sell,1653.6229032258063,0.66582
3203,1619199610103505,sell,1653.6229032258063,0.53082
3204,1619199610104124,sell,1653.6229032258063,0.21924
3205,1619199610107173,sell,1653.6229032258063,0.56376
3206,1619199610110973,sell,1653.6229032258063,0.0999
3207,1619199610110974,sell,1653.600322580645,0.0243
3208,1619199610127689,sell,1653.6229032258063,1.30572
3209,1619199610137018,sell,1653.6229032258063,0.6879600000000001
3210,1619199610151683,sell,1653.6229032258063,0.54
3211,1619199610161548,sell,1653.577741935484,0.06372
3212,1619199610161549,sell,1653.577741935484,0.08262
3213,1619199610179645,sell,1653.577741935484,1.15938
3214,1619199610181715,sell,1653.5590322580645,0.04158
3215,1619199610181730,sell,1653.5500000000002,0.23274
3216,1619199610181731,sell,1653.5432258064516,0.2241
3217,1619199610190635,buy,1653.5593548387096,0.7505999999999999
